"id","created_time","message"
"449664581882455_478653408983572","2015-10-22T12:00:01+0000","黃金，曾支持著內瑞芳；國家，曾倚賴著柑仔瀨。 昌明，是新國會的命脈；真實，展望未來的道路。 是非，挖掘出新興金脈；率直，帶領在地新經濟。 黃國昌 立委瑞芳競選辦公室 成立大會 <蔻蔻早餐>名主持人周玉蔻 特來瑞芳喝咖啡、論是非 歡迎鄉親 樓頂招樓腳、阿母招阿爸 作伙來 熱鬧滾滾"
"449664581882455_478544705661109","2015-10-21T23:18:37+0000","我又來了，瑞芳，早安！"
"449664581882455_478386675676912","2015-10-21T12:00:00+0000","越過內瑞芳，穿越柑仔瀨 打造新國會，展望新未來 在地新經濟，建立新金脈 黃國昌 立委瑞芳競選辦公室 成立大會 <新聞挖挖哇>名主持人于美人 熱情主持 歡喜相助 歡迎鄉親 樓頂招樓腳、阿母招阿爸 作伙來 熱鬧滾滾"
"449664581882455_478397679009145","2015-10-21T08:50:55+0000","【汐止動起來 銀髮好生活】 在汐止休閒運動推廣協會彭理事長邀請下，拜訪福德里銀髮族舞蹈班，見識到什麼叫人生越活越精彩。只要年滿58歲，都可以加入，一起來跳舞。 Shall we dance?"
"449664581882455_478325839016329","2015-10-21T00:09:06+0000","早安，瑞芳！"
"449664581882455_478196775695902","2015-10-20T12:37:12+0000","【晚安，寧靜的瑞芳】 你不只一早能在瑞芳捕獲野生國昌，晚上也可以在街上見到他，甚至是被野生國昌捕獲喔。 這樣認真的年輕人，不挺嗎？"
"449664581882455_478103049038608","2015-10-20T01:44:17+0000","【文化講堂系列】 主題：生命的故事 簡單的歌 講者：竹間也(珈禡國際音樂工作室音樂總監、全職詞曲創作人) 時間：10月22日(四)晚上7點~9點 地點：黃國昌競選總部(新北市汐止區大同路二段387號，臨近汐止車站) 講座介紹： 中年轉業對於人生的意義是什麼？竹間也不是音樂科班出身，因緣際會踏入台語詞曲創作的領域，大家耳熟人詳的《今生的伴》、《你是我的靠山》、《作陣飛》是近幾年民視、三立電視台8點檔連續劇的片頭、片尾曲。竹間也的創作曲目，包含童謠、詩意、有情以及生活的體悟，開啟台語歌曲的創作視野；同時，為保存母語文化而努力。本周四晚上是競選總部的文化講堂第二場活動，竹間也分享創作心得與人生經驗分享，也會在現場開唱，歡迎有興趣的親朋好友來聆聽喔！ 延伸閱讀： 竹間也音樂客棧 https://www.facebook.com/alonradio 《今生的伴》 https://www.youtube.com/watch?v=VtwkCSPny04 《你是我的靠山》 https://www.youtube.com/watch?v=3ZDPxYbsClA 《作陣飛》 https://www.youtube.com/watch?v=QV8vFTr39qY 《月光光》 https://www.youtube.com/watch?v=wAC0kTVLU24"
"449664581882455_477177122464534","2015-10-17T01:54:29+0000","【瑞芳第一公有市場，早安】 今天天氣非常棒，很多朋友都到瑞芳來玩，記得多在這裡逛逛，有機會捕獲野生國昌哦。下午在龍興里活動中心將有瑞芳志工招募會，想跟黃國昌面對面接觸，更瞭解他對於台灣未來的展望嗎？來就對了！"
"449664581882455_477077022474544","2015-10-16T16:12:00+0000","【瑞芳動起來 黃國昌與鄉親真誠相握】 國昌與競選總部團隊明天在瑞芳有兩場重要的活動，一是上午的第一公有市場掃街、二是下午一點在龍興里的市民活動中心。我們再次向平日工作，利用周休二日採買的菜籃族問好，也向辛勞的攤商們請託。當然，歡迎瑞芳鄉親到市場走走，與我們打聲招呼喔！ 集合時間：上午8點25分 集合地點：瑞芳地區農會龍興辦事處，明燈路三段5號) 掃街時間：上午8點30分~10點30分 掃街地點：瑞芳第一公有市場(新北市瑞芳區明燈路3段2號)"
"449664581882455_477043319144581","2015-10-16T13:31:47+0000","【國會新時代 召募新力量】 黃國昌瑞芳辦公室成立在即，競選團隊將有專人為鄉親服務，希望讓我們的家鄉更美好，再現榮耀的光輝。明天下午的瑞芳召募志工會，國昌不以傳統演說簡報面對參加者，而是以面對面的方式接受參與者的提問，機會難得，報名要快哦！ 我們誠懇邀請關心故鄉的親朋好友，一起投入競選志工的行列！ 召募時間：2015年10月17日(星期六)下午1點~3點 活動地點：新北市瑞芳區龍興市民活動中心（民權街10號） 徒步交通方式：瑞芳火車站出站，左轉明燈路三段三分鍾到瑞芳分局，右轉民權街，直走過中正路後兩分鍾，右手邊抵達目的地，徒步共約5分鐘 報名表單網址：https://goo.gl/zAaj8T 聯絡人：活動組楊盛安 連絡電話：0910-005-245 電子信箱：kcpartner2016@gmail.com"
"449664581882455_477030859145827","2015-10-16T12:57:09+0000","【競選總部貴客到】 今天總部來了位小客人，是一隻米克斯小黑狗，很舒適地找了個角落就窩了下來。志工們本著服務鄉親的精神，幫牠掃了晶片、檢查身體、點了除跳蚤藥，最後還幫牠洗得香噴噴。所以，“小昌昌”就成為了總部之寶，這個名字是大昌昌自己取的喔。小昌昌歡迎各位拍打、餵食，多來汐止競選總部坐坐。"
"449664581882455_476459912536255","2015-10-14T03:55:10+0000","【汐止人 等待已久】 昨天晚上文化講堂第一講，聚集近50位汐止鄉親聆聽林金城老師笑談「趣味汐止腔 相褒歌教唱」，現場大朋友、小朋友與林金城老師互動非常融洽。 小編開始期待下一場的文史經驗談唱，看到汐止鄉親的笑容與眼神，可以感受到他們對於探究失傳的文化非常有興趣，也等待許久！ 文化是我們的根基，也是生活不能缺少的養分。"
"449664581882455_476425349206378","2015-10-13T23:41:47+0000","透早國昌到四腳亭車站，見到許多辛苦的運將大和導護爸媽。國昌來幫忙了，一起去打拚！"
"449664581882455_476303082551938","2015-10-13T13:31:10+0000","【早安！瑞芳鄉親】行程更動說明 國昌於週二開始，一連三天的上午時段，在瑞芳向大家說早安。我們將準備面紙、文宣，讓大家可以認識國昌，也歡迎大家來參加這個週六（17日）早上在龍興市民活動中心（民權街10號）舉辦的瑞芳志工召募會。 國昌非常期待能跟每位鄉親朋友親近互動，請大家看見國昌時，也能和我們打聲招呼。 早安行程： 10月13日(二)6點半~7點50分：瑞芳車站站前廣場 10月14日(三)7點~8點20分：四腳亭火車站後站與四腳亭市場周邊 10月15日(四)8點~9點：瑞芳車站站前廣場 小編提醒：國昌工作中，請勿餵食與拍打，非常歡迎握手！若有打氣小物可以交給身旁的工作夥伴喔！"
"449664581882455_476159842566262","2015-10-12T23:06:37+0000","國昌正在瑞芳車站向各位早起上班上課的朋友問好，祝大家都有快樂順利的一天～～"
"449664581882455_476061142576132","2015-10-12T14:30:00+0000","【早安！瑞芳鄉親】 國昌將於明天週二開始，一連三天的上午時段，在瑞芳向大家說早安。我們將準備面紙、文宣，讓大家可以認識國昌，也歡迎大家來參加這個週六（17日）早上在龍興市民活動中心（民權街10號）舉辦的瑞芳志工召募會。 國昌非常期待能跟每位鄉親朋友親近互動，請大家看見國昌時，也能和我們打聲招呼。 早安行程：10月13日(二)6點半~7點50分；10月15日(四)8點~9點；瑞芳車站前廣場；10月14日(三)7點~8點20分在四腳亭火車站後站與四腳亭市場周邊 小編提醒：國昌工作中，請勿餵食與拍打，非常歡迎握手！若有打氣小物可以交給身旁的工作夥伴喔！"
"449664581882455_476035715912008","2015-10-12T12:19:54+0000","【國昌與社后有約 柯P和鄉親相會】 感謝鄉親們來參加11日下午金龍國小的座談會，人數達千人爆場，還有很多朋友沒有辦法進到大禮堂，小編真的要說聲不好意思。沒有聽到這場雙北世紀對談的話，小編請大家到下面網址，千萬別錯過他們的精彩交會哦。 https://livehouse.in/channel/kcwin2016（黃國昌「從頭贏回台灣」直播室，請點選重播）"
"449664581882455_476004405915139","2015-10-12T10:21:38+0000","【文化講堂系列】 主題：趣味汐止腔 相褒歌教唱 講者：林金城(資深文史工作者) 時間：10月13日(二)晚上7點~9點 地點：黃國昌競選總部(新北市汐止區大同路二段387號，鄰近汐止車站) 講座介紹： 科技的快速發展，造就人們互動方式的多樣性，從電話、手機、E-mail到各種即時通訊軟體Skype、MSN、Facebook、Line等，溝通越來越省時、省力。從另外一面觀看，有些傳統文化反而被先進媒介給淹沒、甚至消逝。出生汐止的林金城老師近十多年走訪新北市的偏遠鄉鎮談地方耆老、蒐集「相褒歌」。至今已經撰寫金山相褒歌、雙溪相褒歌、平溪相褒歌等專書，為台灣民間文化留下非常珍貴的紀錄。明天晚上是競選總部的文化講堂第一場活動，歡迎有興趣的親朋好友來聆聽喔！ 相褒歌小常識：以前台灣人在日常生活或工作場合，互相酬唱應和的民間歌謠。歌詞為七字一句，四句一段，常逐句押韻，內容多表現男女之間相互歡愛的情緒。 延伸閱讀：蒐集相褒歌 林金城好事成雙 http://news.ltn.com.tw/news/local/paper/52868"
"449664581882455_475980145917565","2015-10-12T09:19:01+0000","【原音重現，精彩上線】 黃國昌 X 柯文哲 昨天下午在故鄉汐止，國昌和柯文哲市長充分交換了兩人從學者和醫師轉換跑道變成非典型政治人物的動機和理由，以及他們對於新政治的想像，和對於新時代政治人物的自我期許。在場一千多名的聽眾以及線上3.3萬人次共同收聽，錯過的朋友不必扼腕，現場直播在此原音重現。 https://livehouse.in/channel/kcwin2016（黃國昌「從頭贏回台灣」直播室，請點選重播） 「黃國昌 從頭贏回台灣」 新北市第十二選區：汐止、瑞芳、金山、萬里、平溪、雙溪、貢寮，請支持時代力量立委參選人 黃國昌"
"449664581882455_475693082612938","2015-10-11T07:15:51+0000","柯p開講，改變從首都開始。 稍後，國昌就要開始談對新政治的想像！ 趕快加入我們：http://livehouse.in//channel/kcwin2016 從頭贏回臺灣。"
"449664581882455_475692022613044","2015-10-11T07:04:32+0000","國昌和柯p的機鋒對談已經開始了，現場大爆滿，錯過可惜。 不能到場的朋友，可以收看線上直播。 http://livehouse.in/channel/kcwin2016"
"449664581882455_474272639421649","2015-10-07T03:30:01+0000","【黃國昌競選志工召募會 就在10月17日】 國昌老師與競選團隊投入立法委員選舉期間，國昌老師抵達每一個場合，除了介紹自己之外，不忘宣傳參選理念與選民討論時事，我們聽取了許多建言與鼓勵，非常感謝每位鄉親的疼惜。國昌老師一步一腳印地踏入進選民的住家、店面、社區，瞭解基層民眾的需求與困難，這也是勤走基層的目標之一。競選事務有大有小、有簡有繁，這段時間非常倚賴志工夥伴的主動協助，讓整體行動可以上軌道。繼汐止競選總部於9月6日成立之後，蠻多鄉親詢問瑞芳辦公室成立事宜，經過大家的努力之下，瑞芳競選辦公室成立在即，國昌老師誠摯邀請在地鄉親能夠陪同競選團隊一起打造新的選舉文化，為翻轉國會而戰！ 我們誠懇邀請關心汐止、瑞芳、金山、萬里、平溪、雙溪、貢寮的鄉親，一起投入競選志工的行列！ 召募時間：2015年10月17日(星期六)下午1點~3點 活動地點：新北市瑞芳區龍興市民活動中心（民權街10號） 交通方式：瑞芳火車站→往東走明燈路三段朝民權街鐵路巷前進→向右轉，繼續沿明燈路三段前進→向左轉，繼續沿明燈路三段前進→於民權街向右轉，目的地在右手邊→徒步約6分鐘 報名表單網址：https://goo.gl/zAaj8T 聯絡人：活動組楊盛安 連絡電話：2643-1123 電子信箱：kcpartner2016@gmail.com"
"449664581882455_474101959438717","2015-10-06T11:00:00+0000","【新政治 ‧ 新氣象 ‧ 翻轉國會 ‧ 就是現在】 柯 P市長?國昌老師， 雙北交談?激鋒交衝。 民主民粹?誰說了算？ 雙北合作?共創高峰！ 幽默與理智對話，掌握新政治脈動！ 時間：10月11日(日) 14:30 – 16:30 地點：汐止金龍國小 10月11日（日），柯P與國昌老師將聯合舉行「台灣新政治的展望」座談會， 暢談自洪仲丘白衫軍、反服貿太陽花， 一連串風起雲湧； 自教授到小販，由網路到行動， 全民自發性的社會運動串連； 這一切是否就是所謂「不理性的民粹」？ 柯P說，改變，從台北開始。 國昌誓言，從頭贏回臺灣。 徐永明老師熱情主持， 本週日下午，到汐止聽分明。"
