,Time,Action,User,Product,Quantity,Price
2211,2015-07-01 23:43:17,order,U175594133,P0023946650011,1,1049.0
2212,2015-07-01 23:43:49,order,U296729725,P0007247520,1,2130.0
2213,2015-07-01 23:43:49,order,U32988406,P0004254305,1,1380.0
2214,2015-07-01 23:43:55,order,U317528435,P0005214355,2,399.0
2215,2015-07-01 23:44:04,order,U402604422,P0023931710003,2,990.0
2216,2015-07-01 23:44:18,order,U31458394,P0007567335,1,4880.0
2217,2015-07-01 23:44:19,order,U10018250235,P0005572350,1,799.0
2218,2015-07-01 23:44:21,order,U465546444,P0003973850101,1,1170.0
2219,2015-07-01 23:44:31,order,U321829176,P0009541840,2,3899.0
2220,2015-07-01 23:44:35,order,U362134535,P0000154820046,1,972.0
2221,2015-07-01 23:44:46,order,U155528741,P0006741380041,1,3890.0
2222,2015-07-01 23:44:48,order,U294624369,P0009818292,2,449.0
2223,2015-07-01 23:44:53,order,U371718510,P0018803864,1,5990.0
2224,2015-07-01 23:45:04,order,U210661650,P0002329751,1,1800.0
2225,2015-07-01 23:45:06,order,U333136840,P0009926190035,1,1980.0
2226,2015-07-01 23:45:09,order,U423168371,P0023966213,1,499.0
2227,2015-07-01 23:45:13,order,U222028769,P0022526851,1,699.0
2228,2015-07-01 23:45:14,order,U465094063,P0009777670,1,1245.0
2229,2015-07-01 23:45:15,order,U355112842,P0023355861,1,780.0
2230,2015-07-01 23:45:15,order,U422063029,P0003966990031,1,899.0
2231,2015-07-01 23:45:27,order,U127449972,P0007571325,1,989.0
2232,2015-07-01 23:45:29,order,U10056610625,P0007594462,1,759.0
2233,2015-07-01 23:45:30,order,U296729725,P0007318651,1,2959.0
2234,2015-07-01 23:45:32,order,U225981923,P0014319480,1,799.0
2235,2015-07-01 23:45:38,order,U424977063,P0002508800044,2,989.0
2236,2015-07-01 23:45:38,order,U28282188,P0001484276,1,800.0
2237,2015-07-01 23:45:56,order,U420536611,P0009677566,1,699.0
2238,2015-07-01 23:46:08,order,U14255043,P0003385852,1,2950.0
2239,2015-07-01 23:46:10,order,U445692511,P0014554330276,2,718.0
2240,2015-07-01 23:46:36,order,U224762370,P0023946650000,1,1049.0
2241,2015-07-01 23:46:38,order,U445690770,P0014554330276,2,718.0
2242,2015-07-01 23:47:01,order,U405872555,P0013903013,1,798.0
2243,2015-07-01 23:47:06,order,U10105506635,P0007434851,1,2990.0
2244,2015-07-01 23:47:11,order,U353034347,P0006101290016,1,10888.0
2245,2015-07-01 23:47:30,order,U338190363,P0007081723,1,399.0
2246,2015-07-01 23:47:31,order,U237700414,P0014458650021,1,16990.0
2247,2015-07-01 23:47:44,order,U150533865,P0006526866,1,7388.0
2248,2015-07-01 23:47:55,order,U36445640,P0006963762,1,1450.0
2249,2015-07-01 23:48:19,order,U387146862,P0012767322,1,4488.0
2250,2015-07-01 23:48:33,order,U42530235,P0024074514,1,1390.0
2251,2015-07-01 23:48:40,order,U37536059,P0007298270,1,25900.0
2252,2015-07-01 23:48:47,order,U338922570,P0018676650016,1,2799.0
2253,2015-07-01 23:48:48,order,U10056610625,P0023521735,6,149.0
2254,2015-07-01 23:49:23,order,U236880554,P0006395454,1,2999.0
2255,2015-07-01 23:49:28,order,U364454356,P0006963762,1,1450.0
2256,2015-07-01 23:49:32,order,U237448334,P0018655766,1,340.0
2257,2015-07-01 23:49:34,order,U396689711,P0009798530,1,4990.0
2258,2015-07-01 23:49:36,order,U371718510,P0023450250014,1,5990.0
2259,2015-07-01 23:49:45,order,U209008473,P0023618206,1,2020.0
2260,2015-07-01 23:50:00,order,U150951810,P0018762144,1,237.0
2261,2015-07-01 23:50:03,order,U355518417,P0018774033,1,1990.0
2262,2015-07-01 23:50:07,order,U354743141,P0003594695,1,550.0
2263,2015-07-01 23:50:11,order,U327832348,P0022450350020,1,22300.0
2264,2015-07-01 23:50:11,order,U451356455,P0004134266,1,1780.0
2265,2015-07-01 23:50:21,order,U191932119,P0022452360,1,469.0
2266,2015-07-01 23:50:25,order,U13127015,P0021881090,1,1782.0
2267,2015-07-01 23:50:29,order,U10018250235,P0006587114,1,3290.0
2268,2015-07-01 23:50:35,order,U445690871,P0014554330276,2,718.0
2269,2015-07-01 23:50:50,order,U304652318,P0018977300075,1,7880.0
2270,2015-07-01 23:50:55,order,U337994732,P0004282515,1,629.0
2271,2015-07-01 23:50:58,order,U342526574,P0006657851,1,381.0
2272,2015-07-01 23:51:14,order,U156137950,P0014485450,1,5681.0
2273,2015-07-01 23:51:15,order,U149453441,P0024025551,1,999.0
2274,2015-07-01 23:51:27,order,U149170965,P0000737192,1,1190.0
2275,2015-07-01 23:51:28,order,U184486017,P0009541851,1,5499.0
2276,2015-07-01 23:51:29,order,U147466639,P0018513950,1,899.0
2277,2015-07-01 23:51:34,order,U237012363,P0015200102,1,2499.0
2278,2015-07-01 23:51:36,order,U32988406,P0005665450,1,1249.0
2279,2015-07-01 23:51:37,order,U20740038,P0004231846,1,519.0
2280,2015-07-01 23:51:40,order,U10056610625,P0001277511,1,999.0
2281,2015-07-01 23:51:47,order,U322777714,P0023522844,1,499.0
2282,2015-07-01 23:51:51,order,U409986375,P0009394870015,1,22900.0
2283,2015-07-01 23:52:01,order,U237448334,P0012434564,1,490.0
2284,2015-07-01 23:52:10,order,U364460339,P0006963762,1,1450.0
2285,2015-07-01 23:52:23,order,U424436144,P0007434453,2,1259.0
2286,2015-07-01 23:52:26,order,U125862257,P0002381105,1,799.0
2287,2015-07-01 23:52:36,order,U199400311,P0018701336,1,289.0
2288,2015-07-01 23:52:36,order,U295992343,P0004607050,1,1099.0
2289,2015-07-01 23:52:43,order,U387146862,P0012767322,1,4488.0
2290,2015-07-01 23:52:54,order,U338289049,P0009677544,1,799.0
2291,2015-07-01 23:53:01,order,U15781975,P0004134266,1,1780.0
2292,2015-07-01 23:53:01,order,U322618943,P0022271900,1,499.0
2293,2015-07-01 23:53:10,order,U156137950,P0001379280,1,799.0
2294,2015-07-01 23:53:13,order,U337994732,P0002851041,1,590.0
2295,2015-07-01 23:53:33,order,U1011154034,P0011747400011,1,1699.0
2296,2015-07-01 23:53:35,order,U150951810,P0002343994,1,205.0
2297,2015-07-01 23:53:40,order,U310394575,P0022817056,1,12499.0
2298,2015-07-01 23:53:44,order,U304652318,P0004858066,1,899.0
2299,2015-07-01 23:53:45,order,U364483237,P0000530364,1,4200.0
2300,2015-07-01 23:53:54,order,U10105506635,P0022233024,1,799.0
2301,2015-07-01 23:54:12,order,U294030863,P0024035712,1,1760.0
2302,2015-07-01 23:54:29,order,U464282432,P0018452512,1,1480.0
2303,2015-07-01 23:54:45,order,U23699137,P0022804121,1,3990.0
2304,2015-07-01 23:55:00,order,U10000119967,P0006157110002,1,890.0
2305,2015-07-01 23:55:08,order,U445692612,P0014554330276,2,718.0
2306,2015-07-01 23:55:10,order,U393870376,P0014226306,1,629.0
2307,2015-07-01 23:55:22,order,U10056610625,P0007594451,1,599.0
2308,2015-07-01 23:55:25,order,U445692814,P0014554330276,2,718.0
2309,2015-07-01 23:55:26,order,U143488466,P0006814662,1,12000.0
2310,2015-07-01 23:55:27,order,U445146316,P0006173064,1,1636.0
2311,2015-07-01 23:55:32,order,U133011921,P0009724816,1,899.0
2312,2015-07-01 23:56:01,order,U142742071,P0001749215,1,1050.0
2313,2015-07-01 23:56:02,order,U237448334,P0002976551,10,35.0
2314,2015-07-01 23:56:06,order,U347776459,P0018475881,2,4099.0
2315,2015-07-01 23:56:14,order,U427364669,P0006488530016,1,440.0
2316,2015-07-01 23:56:30,order,U391818338,P0007185054,1,18900.0
2317,2015-07-01 23:56:46,order,U328945111,P0006787885,1,429.0
2318,2015-07-01 23:56:49,order,U32988406,P0014226306,1,629.0
2319,2015-07-01 23:57:32,order,U329232839,P0005926653,1,699.0
2320,2015-07-01 23:57:39,order,U393312037,P0007422343,1,290.0
2321,2015-07-01 23:58:19,order,U14255076,P0004605086,1,9280.0
2322,2015-07-01 23:58:27,order,U442474921,P0006036284,1,759.0
2323,2015-07-01 23:59:25,order,U304652318,P0014533140053,1,499.0
2324,2015-07-02 00:00:03,order,U465552326,P0023531310084,1,5880.0
2325,2015-07-02 00:00:10,order,U452880348,P0006551650,2,599.0
2326,2015-07-02 00:01:02,order,U465456872,P0013076696,1,169.0
2327,2015-07-02 00:01:08,order,U442216959,P0014554330276,1,718.0
2328,2015-07-02 00:01:38,order,U435770039,P0022449700000,1,3480.0
2329,2015-07-02 00:02:01,order,U42036632,P0018938460015,1,1380.0
2330,2015-07-02 00:02:03,order,U154900472,P0002798946,1,800.0
2331,2015-07-02 00:02:20,order,U293846467,P0020100113,1,199.0
2332,2015-07-02 00:03:54,order,U10056610625,P0001277522,1,999.0
2333,2015-07-02 00:04:00,order,U28265963,P0018573531,2,945.0
2334,2015-07-02 00:06:36,order,U445734748,P0005096792,1,329.0
2335,2015-07-02 00:06:37,order,U465541370,P0003856650,1,980.0
2336,2015-07-02 00:07:37,order,U147094514,P0021931453,1,450.0
2337,2015-07-02 00:08:05,order,U10110971716,P0002780460001,1,1980.0
2338,2015-07-02 00:08:42,order,U459696363,P0013022074,1,449.0
2339,2015-07-02 00:10:50,order,U370251143,P0006063691,1,980.0
2340,2015-07-02 00:11:10,order,U465540966,P0018769601,1,990.0
2341,2015-07-02 00:13:23,order,U465554346,P0007283393,1,4300.0
2342,2015-07-02 00:15:01,order,U318008966,P0013086426,1,649.0
2343,2015-07-02 00:15:17,order,U10079360465,P0022820103,1,222.0
2344,2015-07-02 00:15:33,order,U463726416,P0005348420,1,269.0
2345,2015-07-02 00:16:42,order,U347546469,P0023738805,1,205.0
2346,2015-07-02 00:17:12,order,U131902111,P0023946650000,1,1049.0
2347,2015-07-02 00:18:19,order,U463179211,P0022007840002,1,1380.0
2348,2015-07-02 00:19:07,order,U390888456,P0005772981,1,699.0
2349,2015-07-02 00:19:11,order,U430652367,P0009541780021,1,2399.0
2350,2015-07-02 00:20:39,order,U36936174,P0009777670,1,1245.0
2351,2015-07-02 00:21:42,order,U10062834851,P0000546921,1,500.0
2352,2015-07-02 00:22:19,order,U35520870,P0004528840116,1,245.0
2353,2015-07-02 00:22:52,order,U143488466,P0018765150025,1,888.0
2354,2015-07-02 00:23:25,order,U442238847,P0005842756,1,1049.0
2355,2015-07-02 00:23:29,order,U465210371,P0006587250014,1,899.0
2356,2015-07-02 00:23:55,order,U10015953716,P0012437670,1,199.0
2357,2015-07-02 00:24:02,order,U311983324,P0006036284,1,759.0
2358,2015-07-02 00:24:49,order,U465562652,P0023728806,1,899.0
2359,2015-07-02 00:25:40,order,U465541875,P0013250252,1,499.0
2360,2015-07-02 00:26:00,order,U217372919,P0022772083,1,399.0
2361,2015-07-02 00:27:07,order,U465556366,P0001431840001,1,3080.0
2362,2015-07-02 00:27:59,order,U464806335,P0006831160,1,1299.0
2363,2015-07-02 00:28:35,order,U371066434,P0010970735,1,405.0
2364,2015-07-02 00:28:54,order,U432385574,P0014324910003,1,464.0
2365,2015-07-02 00:29:19,order,U401078610,P0007130071,1,3380.0
2366,2015-07-02 00:30:36,order,U359296568,P0006611813,2,819.0
2367,2015-07-02 00:30:40,order,U15888994,P0023946650000,1,1049.0
2368,2015-07-02 00:31:53,order,U260797360,P0023623460,1,2199.0
2369,2015-07-02 00:32:13,order,U36936174,P0004936466,1,899.0
2370,2015-07-02 00:33:22,order,U465185958,P0009684054,1,950.0
2371,2015-07-02 00:33:24,order,U310394575,P0022845281,1,799.0
2372,2015-07-02 00:33:28,order,U442240362,P0005842756,1,1049.0
2373,2015-07-02 00:35:32,order,U465534276,P0000963200,1,5440.0
2374,2015-07-02 00:36:50,order,U230656429,P0013571260006,1,338.0
2375,2015-07-02 00:37:05,order,U432385574,P0002477064,1,2990.0
2376,2015-07-02 00:38:42,order,U425303416,P0000154103,1,2090.0
2377,2015-07-02 00:41:37,order,U465566312,P0013319560004,1,690.0
2378,2015-07-02 00:42:07,order,U124766130,P0013832674,2,390.0
2379,2015-07-02 00:44:02,order,U465566413,P0023634030,1,610.0
2380,2015-07-02 00:46:38,order,U174329010,P0002357736,2,329.0
2381,2015-07-02 00:48:20,order,U405344410,P0012241990003,1,299.0
2382,2015-07-02 00:52:02,order,U299515812,P0005924494,1,838.0
2383,2015-07-02 00:55:40,order,U465564369,P0022840110016,1,499.0
2384,2015-07-02 00:56:11,order,U220101345,P0021866084,1,1080.0
2385,2015-07-02 00:56:55,order,U332636643,P0018736590014,1,14840.0
2386,2015-07-02 00:58:53,order,U436304369,P0006470855,1,3688.0
2387,2015-07-02 00:59:17,order,U10098674412,P0007191050031,1,1512.0
2388,2015-07-02 00:59:32,order,U10086041136,P0003649553,2,668.0
2389,2015-07-02 01:01:02,order,U448508364,P0024127290003,1,1566.0
2390,2015-07-02 01:02:54,order,U289040455,P0003622550061,1,1126.0
2391,2015-07-02 01:03:05,order,U153951655,P0006862510023,1,990.0
2392,2015-07-02 01:10:24,order,U465574315,P0004404853,1,1480.0
2393,2015-07-02 01:10:30,order,U326744931,P0012231612,1,15830.0
2394,2015-07-02 01:10:48,order,U310997724,P0005938892,1,850.0
2395,2015-07-02 01:14:19,order,U46556532,P0013815450014,1,599.0
2396,2015-07-02 01:14:38,order,U457212418,P0000810736,1,952.0
2397,2015-07-02 01:15:42,order,U464605125,P0006587250003,1,899.0
2398,2015-07-02 01:16:34,order,U464605226,P0006587250014,1,899.0
2399,2015-07-02 01:17:41,order,U44174988,P0022820092,1,222.0
2400,2015-07-02 01:18:58,order,U446375060,P0022557673,1,2390.0
2401,2015-07-02 01:19:33,order,U44174988,P0022820103,2,222.0
2402,2015-07-02 01:19:43,order,U46556554,P0018904160004,1,695.0
2403,2015-07-02 01:19:52,order,U131902111,P0004564405,2,480.0
2404,2015-07-02 01:20:00,order,U359716331,P0000066146,1,229.0
2405,2015-07-02 01:20:00,order,U464605327,P0022524703,1,960.0
2406,2015-07-02 01:23:13,order,U464600152,P0018316266,1,999.0
2407,2015-07-02 01:23:15,order,U463166639,P0006064052,1,3690.0
2408,2015-07-02 01:23:15,order,U333512322,P0022070871,1,198.0
2409,2015-07-02 01:24:46,order,U464600253,P0018316266,1,999.0
2410,2015-07-02 01:26:20,order,U464605529,P0018316266,1,999.0
2411,2015-07-02 01:28:23,order,U10120066022,P0006146011,1,419.0
2412,2015-07-02 01:29:30,order,U464606337,P0014252055,1,1636.0
2413,2015-07-02 01:29:55,order,U465576335,P0007098920010,1,1980.0
2414,2015-07-02 01:32:54,order,U464606438,P0009777655,1,1245.0
2415,2015-07-02 01:32:57,order,U448447976,P0022816463,1,589.0
2416,2015-07-02 01:33:00,order,U332631266,P0007107612,1,6930.0
2417,2015-07-02 01:33:44,order,U332670372,P0022816463,2,589.0
2418,2015-07-02 01:33:52,order,U464605630,P0009777666,1,1245.0
2419,2015-07-02 01:35:38,order,U46556576,P0024035720015,2,6990.0
2420,2015-07-02 01:35:46,order,U465580476,P0023739936,1,799.0
2421,2015-07-02 01:36:08,order,U464605731,P0006173160,1,1076.0
2422,2015-07-02 01:36:28,order,U464606539,P0009777670,1,1245.0
2423,2015-07-02 01:37:23,order,U10024386731,P0006360250002,1,599.0
2424,2015-07-02 01:39:25,order,U13978613,P0018381660006,1,599.0
2425,2015-07-02 01:39:52,order,U310997724,P0023490051,1,84.0
2426,2015-07-02 01:43:24,order,U465566110,P0012242820026,1,
2427,2015-07-02 01:49:16,order,U46558831,P0012241990003,1,299.0
2428,2015-07-02 01:50:33,order,U465566211,P0022579650015,1,1210.0
2429,2015-07-02 01:52:00,order,U371512226,P0001728871,1,1390.0
2430,2015-07-02 01:52:07,order,U345355023,P0018862710005,1,99.0
2431,2015-07-02 01:56:22,order,U334276440,P0018937085,1,599.0
2432,2015-07-02 01:56:31,order,U446181348,P0021914670061,1,2094.0
2433,2015-07-02 01:59:42,order,U323196443,P0024131866,1,32900.0
2434,2015-07-02 02:00:37,order,U359286343,P0013894263,1,790.0
2435,2015-07-02 02:04:55,order,U465586358,P0022816463,1,589.0
2436,2015-07-02 02:05:43,order,U157646746,P0022840110005,1,499.0
2437,2015-07-02 02:10:16,order,U463413140,P0006611813,1,819.0
2438,2015-07-02 02:10:31,order,U465590523,P0023818196,1,299.0
2439,2015-07-02 02:13:16,order,U463410615,P0006611813,1,819.0
2440,2015-07-02 02:20:17,order,U10039665147,P0004607050,1,1099.0
2441,2015-07-02 02:21:19,order,U463413241,P0006611813,1,819.0
2442,2015-07-02 02:22:13,order,U465541471,P0014557690000,1,5880.0
2443,2015-07-02 02:22:43,order,U463410716,P0006611813,1,819.0
2444,2015-07-02 02:25:37,order,U32320035,P0013018320,1,25235.0
2445,2015-07-02 02:29:31,order,U14840309,P0022674853,2,2340.0
2446,2015-07-02 02:31:00,order,U464605832,P0004075536,1,1496.0
2447,2015-07-02 02:32:52,order,U339224712,P0004837711,1,663.0
2448,2015-07-02 02:34:03,order,U15867423,P0018361280,1,199.0
2449,2015-07-02 02:34:21,order,U465586762,P0000425541,1,695.0
2450,2015-07-02 02:37:04,order,U463413342,P0006611813,1,819.0
2451,2015-07-02 02:37:36,order,U390350567,P0003594695,1,550.0
2452,2015-07-02 02:38:02,order,U463413544,P0006611813,1,819.0
2453,2015-07-02 02:42:09,order,U465431045,P0006611813,1,819.0
2454,2015-07-02 02:42:26,order,U446971014,P0007595512,1,589.0
2455,2015-07-02 02:42:49,order,U465430439,P0006611813,1,819.0
2456,2015-07-02 02:43:21,order,U465586863,P0022850262,1,1080.0
2457,2015-07-02 02:53:45,order,U465592543,P0022779455,1,588.0
2458,2015-07-02 03:02:44,order,U465594664,P0005772981,1,699.0
2459,2015-07-02 03:07:12,order,U465594462,P0022007840002,1,1380.0
2460,2015-07-02 03:09:10,order,U445716621,P0001907496,1,980.0
2461,2015-07-02 03:09:53,order,U133086574,P0018348660061,1,2999.0
2462,2015-07-02 03:11:14,order,U160838610,P0018487070011,1,1332.0
2463,2015-07-02 03:15:09,order,U359286343,P0016487262,1,850.0
2464,2015-07-02 03:16:28,order,U158326669,P0000058435,1,580.0
2465,2015-07-02 03:22:31,order,U465598425,P0021938650020,1,1580.0
2466,2015-07-02 03:29:56,order,U158246033,P0000727750004,1,799.0
2467,2015-07-02 03:39:47,order,U314242454,P0003737425,1,1299.0
2468,2015-07-02 03:40:01,order,U43653654,P0004866982,1,3899.0
2469,2015-07-02 03:42:01,order,U128802142,P0009404500,1,1149.0
2470,2015-07-02 03:48:22,order,U387978361,P0004607050,1,1099.0
2471,2015-07-02 03:48:34,order,U435194761,P0012767311,1,2699.0
2472,2015-07-02 03:55:33,order,U455674337,P0001133145,1,499.0
2473,2015-07-02 04:02:25,order,U306482369,P0021931453,1,450.0
2474,2015-07-02 04:07:18,order,U465293152,P0006435855,1,799.0
2475,2015-07-02 04:07:35,order,U439864318,P0018799250072,1,390.0
2476,2015-07-02 04:11:12,order,U436538423,P0006740661,1,3790.0
2477,2015-07-02 04:19:07,order,U435180068,P0013098654,1,2499.0
2478,2015-07-02 04:20:12,order,U353102435,P0018614920015,1,850.0
2479,2015-07-02 04:28:07,order,U43653643,P0006740650,1,2790.0
2480,2015-07-02 04:41:08,order,U388608751,P0021789095,1,6299.0
2481,2015-07-02 04:49:51,order,U369905047,P0023415130012,1,664.0
2482,2015-07-02 04:55:59,order,U465587671,P0012241990014,1,299.0
2483,2015-07-02 05:00:40,order,U196238944,P0018344340,3,119.0
2484,2015-07-02 05:05:28,order,U440615056,P0000329195,1,849.0
2485,2015-07-02 05:09:28,order,U465430540,P0006611813,1,819.0
2486,2015-07-02 05:10:28,order,U463174743,P0010956680011,1,1290.0
2487,2015-07-02 05:22:15,order,U465587570,P0012255670,1,799.0
2488,2015-07-02 05:25:39,order,U465587873,P0013293660004,1,
2489,2015-07-02 05:40:56,order,U302106547,P0022525790,1,1288.0
2490,2015-07-02 05:47:01,order,U465430641,P0006611813,1,819.0
2491,2015-07-02 06:11:01,order,U400020454,P0003273476,1,799.0
2492,2015-07-02 06:16:04,order,U400020454,P0003273476,1,799.0
2493,2015-07-02 06:19:21,order,U465594361,P0005144355,1,299.0
2494,2015-07-02 06:21:47,order,U465432863,P0006173160,1,1076.0
2495,2015-07-02 06:28:22,order,U465433065,P0006173543,1,830.0
2496,2015-07-02 06:31:43,order,U465430742,P0006173543,1,830.0
2497,2015-07-02 06:58:52,order,U10015505375,P0022037772,1,247.0
2498,2015-07-02 07:05:09,order,U10066922036,P0012982841,1,888.0
2499,2015-07-02 07:13:38,order,U383400117,P0006063654,2,299.0
2500,2015-07-02 07:15:57,order,U432589636,P0012242786,1,299.0
2501,2015-07-02 07:33:16,order,U400602321,P0009777821,1,1196.0
2502,2015-07-02 07:33:50,order,U381726466,P0001809076,1,880.0
2503,2015-07-02 07:37:27,order,U463456815,P0023588714,1,699.0
2504,2015-07-02 07:41:36,order,U465328319,P0006158820006,1,499.0
2505,2015-07-02 07:54:31,order,U465432055,P0006379892,1,899.0
2506,2015-07-02 07:57:20,order,U465438644,P0006587250003,1,899.0
2507,2015-07-02 08:01:05,order,U442806324,P0006968452,1,2390.0
2508,2015-07-02 08:02:22,order,U406770627,P0014202871,1,3775.0
2509,2015-07-02 08:03:56,order,U15538688,P0007533083,1,150.0
2510,2015-07-02 08:04:21,order,U465432156,P0006379892,1,899.0
2511,2015-07-02 08:09:59,order,U443549362,P0006944501,1,1069.0
2512,2015-07-02 08:14:16,order,U465438341,P0006379892,1,899.0
2513,2015-07-02 08:17:20,order,U29550312,P0003594695,3,550.0
2514,2015-07-02 08:18:14,order,U409846361,P0009818303,1,1996.0
2515,2015-07-02 08:18:58,order,U443550372,P0006944501,1,1069.0
2516,2015-07-02 08:21:57,order,U226378865,P0003594673,1,529.0
2517,2015-07-02 08:22:09,order,U33756041,P0014578255,1,2988.0
2518,2015-07-02 08:23:02,order,U464966520,P0006930070,1,3200.0
2519,2015-07-02 08:23:44,order,U463418416,P0018794790,1,1099.0
2520,2015-07-02 08:24:32,order,U465609054,P0004839390032,1,2006.0
2521,2015-07-02 08:26:12,order,U360849645,P0006611802,1,1220.0
2522,2015-07-02 08:26:16,order,U443549665,P0006944501,1,1069.0
2523,2015-07-02 08:26:51,order,U465436927,P0006379892,1,899.0
2524,2015-07-02 08:31:27,order,U1004147056,P0018583121,1,10800.0
2525,2015-07-02 08:32:33,order,U311961537,P0012241990003,1,299.0
2526,2015-07-02 08:32:33,order,U465437331,P0006379892,1,899.0
2527,2015-07-02 08:32:36,order,U326641171,P0005716222,1,1150.0
2528,2015-07-02 08:33:45,order,U464948268,P0006587250014,1,899.0
2529,2015-07-02 08:37:17,order,U463489231,P0018316266,1,999.0
2530,2015-07-02 08:37:49,order,U331016310,P0022576256,1,769.0
2531,2015-07-02 08:38:05,order,U447688730,P0022202660012,1,1250.0
2532,2015-07-02 08:39:32,order,U465610165,P0018688876,1,1422.0
